Date,CDU4:02F001 Stanlow,CDU4:02F002 Stanlow,CDU4:02F003 Stanlow,CDU4:02T003 Stanlow,CDU4:02T071.SP Stanlow,CDU4:02T260 Stanlow,CDU4:13Q001 Stanlow,CDU4:D4DCASA Stanlow,CDU4:02Q001 Stanlow,CDU4:02T071 Stanlow,COIL_SUM
2018-04-19 08:00:00,0.0319007503532002,0.8601317096916498,0.5977651828378405,0.5629733045869636,0.8163406330009684,0.5982772122161322,0.1519038069147005,0.03209876543209877,0.11765362048738759,0.7965654231493651,0.39645980115252577
2018-04-19 09:00:00,0.0006637885789863304,0.8636308498852007,0.5937484998558484,0.5763708025877996,0.8163406330009684,0.6018010963194991,0.1505915075510253,0.0308641975308642,0.12056648639965573,0.7946965068612397,0.3967972978541785
2018-04-19 10:00:00,0.010395300563322744,0.874626781447252,0.5945123507438654,0.5902984526268953,0.8163406330009684,0.6053249804228669,0.1536094724532005,0.02962962962962963,0.12109135114202607,0.7958963345909287,0.39691132642472216
2018-04-19 11:00:00,0.014189404974421838,0.8682951280187151,0.58408075765829,0.5989831182728476,0.8163406330009684,0.6388018794048556,0.15553463314319743,0.028395061728395062,0.1212703450718634,0.800307054335955,0.3973586746729283
2018-04-19 12:00:00,0.004418664322180371,0.8360069703044793,0.5334357071250473,0.6076677839187996,0.8163406330009684,0.6781519185591236,0.1565980666894155,0.027160493827160497,0.12444579715889537,0.7975900739389759,0.39702699638585504
2018-04-19 13:00:00,0.0053736592442546185,0.8222336321466651,0.502529178242384,0.6052347227919563,0.8163406330009684,0.7098668754894284,0.1555839683496888,0.02592592592592593,0.12408181244568262,0.8030473296296887,0.3969906643991612
2018-04-19 19:00:00,0.006853419969386413,0.8096030527666144,0.5005238785921353,0.58137631488995,0.8163406330009684,0.6499608457321857,0.1615823985671106,0.018518518518518517,0.11557398211819936,0.7941849606685554,0.3967903166640714
2018-04-19 20:00:00,0.011462542225481221,0.8072289272846541,0.5005582890217328,0.5801601758716086,0.8163406330009684,0.6499608457321857,0.16412010507055086,0.017592592592592594,0.10894896058755166,0.7990458130373619,0.39725704678509954
2018-04-19 21:00:00,0.03062428712862274,0.7929160638229179,0.4865725987120264,0.5789440368532668,0.8163406330009684,0.6570086139389195,0.16274872176619315,0.016666666666666666,0.11404474657252817,0.7983221138266914,0.39687805169554635
2018-04-19 22:00:00,0.00787218329805552,0.7927210340967971,0.4859290663163134,0.5855948215813902,0.8163406330009684,0.6499608457321857,0.15911221038151324,0.015740740740740743,0.11584079789137258,0.7955946671731478,0.3970265865511131
2018-04-19 23:00:00,0.0,0.7990212999508078,0.4943617578787791,0.5842477759913167,0.8163406330009684,0.6640563821456542,0.15711830306030672,0.014814814814814815,0.11522520192556396,0.795653756667352,0.3967555605646995
2018-04-20 00:00:00,0.004989891746165608,0.8013419217388486,0.49705048241366034,0.5829007304012437,0.8163406330009684,0.6605324980422873,0.15676001451350324,0.01388888888888889,0.11465804168543559,0.7950825582233763,0.396983630977773
2018-04-20 07:00:00,0.005283287250992709,0.7394728956743498,0.4195537682493069,0.5491513717194556,0.8163406330009684,0.6887235708692252,0.16203402192245003,0.007407407407407408,0.1159156534243273,0.7934992628017423,0.39689297739428
2018-04-20 08:00:00,0.0005002807361831443,0.7532999551500527,0.43630121897234786,0.5456725719930673,0.8163406330009684,0.6640563821456542,0.15157189362072204,0.008024691358024692,0.11646661282132864,0.7936571537579167,0.3971894613933813
2018-04-20 11:00:00,0.0,0.758353661028205,0.40445010913165813,0.5491513717194556,0.8163406330009684,0.6746280344557558,0.1599015820162133,0.009876543209876543,0.12076888522187645,0.793345494723535,0.3973156537665392
2018-04-20 12:00:00,0.0,0.7775579573948236,0.4224675743075421,0.5658539017401958,0.8163406330009684,0.6570086139389195,0.1658019846140164,0.010493827160493827,0.11657473185029332,0.7950072480837034,0.39714340620184885
2018-04-20 13:00:00,0.034775959480356264,0.7686571067453022,0.4093798539057114,0.573922862747918,0.8163406330009684,0.6887235708692252,0.167351337133267,0.011111111111111112,0.12126496076653637,0.7980199055439754,0.3967478462309906
2018-04-20 19:00:00,0.0036491460753284846,0.809101914067314,0.46090914624625756,0.5775673643521435,0.8163406330009684,0.6147220046985122,0.17146525519252298,0.014814814814814815,0.11056813704808488,0.7974824210143123,0.39731201437821073
